Comparacoes = 241463; Trocas = 240470 Tempo = 0.000967
Comparacoes = 235874; Trocas = 234875 Tempo = 0.001396
Comparacoes = 235874; Trocas = 234875 Tempo = 0.001227
Comparacoes = 235874; Trocas = 234875 Tempo = 0.001254
Comparacoes = 235874; Trocas = 234875 Tempo = 0.001260
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000908
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000853
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000844
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000848
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000856
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000847
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000908
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000848
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000842
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000849
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000847
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000838
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000843
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000842
Comparacoes = 235874; Trocas = 234875 Tempo = 0.001139
Comparacoes = 235874; Trocas = 234875 Tempo = 0.001001
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000894
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000852
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000847
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000874
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000848
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000840
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000846
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000847
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000856
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000854
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000843
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000841
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000846
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000846
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000845
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000839
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000845
Comparacoes = 235874; Trocas = 234875 Tempo = 0.001058
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000850
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000858
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000843
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000847
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000847
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000839
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000846
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000846
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000858
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000847
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000845
Comparacoes = 235874; Trocas = 234875 Tempo = 0.000838
