Comparacoes = 4905; Trocas = 2472; Tempo = 0.000138
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000062
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000055
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000056
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000086
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000062
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000073
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000051
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000073
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000036
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000043
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000088
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000060
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000064
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000063
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000064
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000079
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000055
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000057
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000061
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000061
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000044
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000042
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000039
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000034
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000034
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000034
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000034
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000034
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000034
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000034
Comparacoes = 4935; Trocas = 2435; Tempo = 0.000033
